,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI
74,2018093008,638,(6:03) (Shotgun) R.Wilson pass incomplete short right to B.Marshall.,1,1,10,SEA,play_type_pass,ARI,26,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,7.0,0.0,06:03:00,36.0,,,I,0,0,-0.248811473867495,False
75,2018093008,681,"(5:15) (Shotgun) R.Wilson pass short middle to B.Marshall to ARZ 20 for 5 yards (J.Bynes, A.Bethea).",1,3,9,SEA,play_type_pass,ARI,25,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,7.0,0.0,05:15:00,35.0,,,C,5,5,-0.632860693326918,False
76,2018093008,1165,(12:36) R.Wilson pass short right to D.Baldwin to SEA 35 for 8 yards (A.Bethea).,2,3,9,SEA,play_type_pass,SEA,27,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,3.0,12:36:00,37.0,,,C,8,8,-1.08160663430353,False
77,2018093008,1394,"(8:27) (Shotgun) R.Wilson pass short left to D.Moore to ARZ 31 for 2 yards (B.Benwikere). FUMBLES (B.Benwikere), and recovers at ARZ 28. D.Moore to ARZ 24 for 4 yards (D.Bucannon).",2,2,9,SEA,play_type_pass,ARI,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,3.0,08:27:00,77.0,,,C,9,9,0.777087141070983,False
78,2018093008,1487,(6:42) (Shotgun) R.Wilson pass short left to M.Davis to ARZ 36 for -5 yards (B.Benwikere).,2,2,17,SEA,play_type_pass,ARI,31,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,3.0,06:42:00,79.0,,,C,-5,-5,-0.922618494264093,False
79,2018093008,1849,(1:52) (Shotgun) R.Wilson pass short left to D.Baldwin to SEA 29 for 4 yards (T.Boston).,2,1,10,SEA,play_type_pass,SEA,25,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,7.0,10.0,01:52:00,35.0,,,C,4,4,-0.153555063713287,False
80,2018093008,1911,"(1:18) (Shotgun) R.Wilson pass incomplete deep middle to D.Baldwin. The Replay Official reviewed the incomplete pass ruling, and the play was Upheld. The ruling on the field stands.",2,1,10,SEA,play_type_pass,SEA,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,10.0,01:18:00,46.0,,,I,0,0,-0.209878191180231,False
81,2018093008,1933,(1:12) (Shotgun) R.Wilson pass short right to T.Lockett to SEA 47 for 11 yards (J.Taylor).,2,2,10,SEA,play_type_pass,SEA,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,10.0,01:12:00,46.0,,,C,11,11,0.39951235328066,False
82,2018093008,1963,"(:52) (No Huddle, Shotgun) R.Wilson sacked at SEA 41 for -6 yards (H.Reddick).",2,1,10,SEA,play_type_sack,SEA,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,10.0,00:52:00,57.0,,,S,-6,-6,-0.38709054846623,False
83,2018093008,2022,(:46) (Shotgun) R.Wilson pass short right to M.Davis pushed ob at SEA 43 for 7 yards (J.Bynes).,2,2,21,SEA,play_type_pass,SEA,36,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,10.0,00:46:00,46.0,,,C,7,7,-0.141925902264464,False
84,2018093008,2051,"(:41) (No Huddle, Shotgun) R.Wilson pass short left to T.Lockett pushed ob at ARZ 44 for 13 yards (T.Boston).",2,3,14,SEA,play_type_pass,SEA,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,10.0,00:41:00,53.0,,,C,13,13,-0.135532608579966,False
85,2018093008,2097,(:34) (Shotgun) R.Wilson sacked at 50 for -6 yards (C.Jones).,2,4,1,SEA,play_type_sack,ARI,44,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,10.0,00:34:00,66.0,,,S,-6,-6,-2.41187450249142,False
86,2018093008,2418,(12:45) (Shotgun) R.Wilson pass short right to T.Lockett pushed ob at SEA 29 for 7 yards (A.Bethea).,3,1,10,SEA,play_type_pass,SEA,22,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,10.0,12:45:00,88.0,,,C,7,7,0.00196837643428072,False
87,2018093008,2489,(11:00) (Shotgun) R.Wilson pass short left to T.Lockett to SEA 46 for 13 yards (B.Baker).,3,2,10,SEA,play_type_pass,SEA,33,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,10.0,11:00:00,77.0,,,C,13,13,1.35763000611307,False
88,2018093008,2513,"(10:15) D.Brown reported in as eligible.  R.Wilson pass short right to N.Vannett to ARZ 48 for 6 yards (D.Bucannon). FUMBLES (D.Bucannon), ball out of bounds at ARZ 48.",3,1,10,SEA,play_type_pass,SEA,46,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,10.0,10:15:00,64.0,,,C,6,6,-0.0704200931128405,False
89,2018093008,2673,(5:45) (Shotgun) R.Wilson pass incomplete short right to D.Baldwin.,3,2,19,SEA,play_type_pass,ARI,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,10.0,05:45:00,33.0,,,I,0,0,-0.463983307798291,False
90,2018093008,2882,(3:19) (Shotgun) R.Wilson pass short left to D.Moore pushed ob at ARZ 17 for 30 yards (T.Boston).,3,1,10,SEA,play_type_pass,ARI,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,10.0,03:19:00,57.0,,,C,30,30,1.71561189928963,False
91,2018093008,3016,(1:50) (Shotgun) R.Wilson pass incomplete short right to B.Marshall.,3,1,6,SEA,play_type_pass,ARI,6,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,10.0,01:50:00,16.0,,,I,0,0,-0.156491197415016,False
92,2018093008,3332,(14:03) R.Wilson pass short left to M.Davis to SEA 35 for 16 yards (D.Bucannon).,4,1,10,SEA,play_type_pass,SEA,19,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,17.0,10.0,14:03:00,29.0,,,C,16,16,1.21435046296858,False
93,2018093008,3443,(11:58) (Shotgun) R.Wilson pass incomplete short left to T.Lockett.,4,3,1,SEA,play_type_pass,SEA,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,17.0,10.0,11:58:00,54.0,,,I,0,0,-1.6951623411565,False
94,2018093008,3706,(7:22) (Shotgun) R.Wilson pass incomplete short right to N.Vannett [C.Jones].,4,3,3,SEA,play_type_pass,SEA,29,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,17.0,17.0,07:22:00,39.0,,,I,0,0,-1.53301253477475,False
95,2018093008,4087,"(1:25) (No Huddle, Shotgun) R.Wilson pass short left to T.Lockett to ARZ 43 for 9 yards (T.Boston).",4,1,10,SEA,play_type_pass,SEA,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,17.0,17.0,01:25:00,58.0,,,C,9,9,0.152326586068329,False
96,2018093008,4132,"(:44) (No Huddle, Shotgun) R.Wilson pass short left to D.Baldwin to ARZ 34 for 6 yards (T.Boston).",4,1,10,SEA,play_type_pass,ARI,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,17.0,17.0,00:44:00,70.0,,,C,6,6,0.113274837900929,False
97,2018093008,4177,(:04) (No Huddle) R.Wilson spiked the ball to stop the clock.,4,3,4,SEA,play_type_pass,ARI,34,,"1 RB, 1 TE, 3 WR",7.0,0.0,"4 DL, 1 LB, 6 DB",UNKNOWN,17.0,17.0,00:04:00,76.0,,,I,0,0,-0.524497481356413,False
98,2018100711,202,(12:51) (Shotgun) R.Wilson pass short left to D.Baldwin ran ob at SEA 18 for 1 yard.,1,2,7,SEA,play_type_pass,SEA,17,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,0.0,0.0,12:51:00,27.0,,,C,1,1,-0.795681830496196,False
99,2018100711,231,(12:10) (Shotgun) R.Wilson pass incomplete deep right.,1,3,6,SEA,play_type_pass,SEA,18,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,0.0,0.0,12:10:00,28.0,,,I,0,0,-1.50201153384915,False
100,2018100711,450,(8:21) R.Wilson pass short right to M.Davis pushed ob at LA 48 for 9 yards (L.Joyner).,1,2,4,SEA,play_type_pass,SEA,43,I_FORM,"2 RB, 1 TE, 2 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0.0,0.0,08:21:00,53.0,,,C,9,9,1.10496565780676,False
101,2018100711,479,(7:48) R.Wilson pass short middle to N.Vannett to LA 16 for 32 yards (T.Hill).,1,1,10,SEA,play_type_pass,LA,48,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,0.0,0.0,07:48:00,62.0,,,C,32,32,1.82514440232451,False
102,2018100711,834,(2:00) (Shotgun) R.Wilson sacked at SEA 18 for -7 yards (A.Donald).,1,1,10,SEA,play_type_sack,SEA,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,7.0,7.0,02:00:00,35.0,,,S,-7,-7,-1.21241601535112,False
103,2018100711,853,"(1:21) (Shotgun) R.Wilson pass short left to D.Moore to SEA 23 for 5 yards (T.Hill). PENALTY on LA-T.Hill, Unnecessary Roughness, 15 yards, enforced at SEA 23.",1,2,17,SEA,play_type_pass,SEA,18,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,7.0,7.0,01:21:00,28.0,UNRd,LA 32,C,5,20,2.05173149491849,False
104,2018100711,949,(15:00) (Shotgun) R.Wilson pass incomplete short left to D.Moore (S.Shields).,2,3,3,SEA,play_type_pass,SEA,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,7.0,7.0,15:00:00,65.0,,,I,0,0,-1.76945764457498,False
105,2018100711,1306,(9:54) (Shotgun) R.Wilson pass short middle to N.Vannett to LA 39 for 8 yards (M.Peters).,2,3,7,SEA,play_type_pass,LA,47,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,10.0,7.0,09:54:00,57.0,,,C,8,8,1.67617932849459,False
106,2018100711,1330,"(9:19) G.Fant reported in as eligible.  R.Wilson pass deep left to T.Lockett for 39 yards, TOUCHDOWN.",2,1,10,SEA,play_type_pass,LA,39,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,10.0,7.0,09:19:00,49.0,,,C,39,39,3.55688467852879,False
107,2018100711,1734,(4:13) (Shotgun) R.Wilson pass incomplete deep left to B.Marshall (T.Hill) [J.Johnson].,2,2,10,SEA,play_type_pass,SEA,47,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,17.0,14.0,04:13:00,63.0,,,I,0,0,-0.738287707602537,False
108,2018100711,1756,(4:07) (Shotgun) R.Wilson pass short right to T.Lockett to LA 38 for 15 yards (M.Christian; M.Peters).,2,3,10,SEA,play_type_pass,SEA,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",SCRAMBLE,17.0,14.0,04:07:00,63.0,,,C,15,15,1.94435637648468,False
109,2018100711,1856,(2:10) (Shotgun) R.Wilson pass short right to M.Davis to LA 34 for -2 yards (N.Robey). SEA-T.Flowers was injured during the play. His return is Probable.,2,3,4,SEA,play_type_pass,LA,32,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,17.0,14.0,02:10:00,42.0,,,C,-2,-2,-1.07085705044178,False
110,2018100711,2396,(14:22) G.Fant reported in as eligible.  R.Wilson pass short right to N.Vannett to SEA 32 for 3 yards (M.Barron).,3,2,6,SEA,play_type_pass,SEA,29,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,17.0,17.0,14:22:00,39.0,,,C,3,3,-0.723241093232132,False
111,2018100711,2448,(13:04) G.Fant reported in as eligible.  R.Wilson pass incomplete short right to T.Madden.,3,1,10,SEA,play_type_pass,LA,31,I_FORM,"6 OL, 2 RB, 0 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,17.0,17.0,13:04:00,79.0,,,I,0,0,-0.286200575177276,False
112,2018100711,2516,(11:46) R.Wilson pass short right to C.Carson pushed ob at LA 6 for 11 yards (M.Barron).,3,1,10,SEA,play_type_pass,LA,17,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,17.0,17.0,11:46:00,93.0,,,C,11,11,0.766403888368843,False
113,2018100711,2566,"(10:43) R.Wilson pass short right to D.Moore for 3 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",3,2,3,SEA,play_type_pass,LA,3,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,17.0,17.0,10:43:00,107.0,,,C,3,3,1.49708091279001,False
114,2018100711,3087,(2:28) R.Wilson pass incomplete deep middle to D.Daniels (C.Littleton).,3,1,10,SEA,play_type_pass,LA,34,I_FORM,"2 RB, 1 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,24.0,24.0,02:28:00,76.0,,,I,0,0,-0.322427178953359,False
115,2018100711,3130,"(1:41) (Shotgun) R.Wilson pass deep right to D.Moore for 30 yards, TOUCHDOWN.",3,3,6,SEA,play_type_pass,LA,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,24.0,24.0,01:41:00,80.0,,,C,30,30,3.92097626037078,False
116,2018100711,3485,(14:04) (Shotgun) R.Wilson pass incomplete deep right to N.Vannett (M.Peters).,4,1,10,SEA,play_type_pass,SEA,31,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,30.0,31.0,14:04:00,79.0,,,I,0,0,-0.530816702997705,False
117,2018100711,3623,(11:16) (Shotgun) R.Wilson sacked at SEA 28 for -8 yards (N.Suh).,4,3,10,SEA,play_type_sack,SEA,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,30.0,31.0,11:16:00,74.0,,,S,-8,-8,-2.05708067711496,False
118,2018100711,3927,(5:19) (Shotgun) R.Wilson pass deep middle to T.Lockett to LA 32 for 44 yards (T.Hill; N.Robey).,4,2,8,SEA,play_type_pass,SEA,24,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,33.0,31.0,05:19:00,86.0,,,C,44,44,2.97512298376131,False
119,2018100711,4032,(3:49) (Shotgun) R.Wilson pass incomplete short right to T.Lockett (C.Littleton).,4,2,23,SEA,play_type_pass,LA,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,33.0,31.0,03:49:00,55.0,,,I,0,0,-0.674185656954735,False
120,2018100711,4054,(3:45) (Shotgun) R.Wilson pass incomplete short right.,4,3,23,SEA,play_type_pass,LA,45,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,5.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,33.0,31.0,03:45:00,55.0,,,I,0,0,-1.38897835879794,False
121,2018101407,211,(10:43) R.Wilson pass short left to R.Penny pushed ob at OAK 27 for 24 yards (D.Worley).,1,2,7,SEA,play_type_pass,SEA,49,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,0.0,0.0,10:43:00,59.0,,,C,24,24,1.8412546002631,False
122,2018101407,235,(10:17) R.Wilson pass incomplete deep left to D.Moore (D.Worley).,1,1,10,SEA,play_type_pass,OAK,27,I_FORM,"2 RB, 0 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,0.0,0.0,10:17:00,83.0,,,I,0,0,-0.255851710267245,False
123,2018101407,278,(9:27) (Shotgun) R.Wilson pass short middle to T.Swoopes to OAK 2 for 23 yards (M.Gilchrist).,1,3,8,SEA,play_type_pass,OAK,25,EMPTY,"0 RB, 1 TE, 4 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,0.0,09:27:00,85.0,,,C,23,23,2.239732558952,False
124,2018101407,407,"(7:29) (Shotgun) R.Wilson pass short middle to J.Brown for 5 yards, TOUCHDOWN.",1,2,5,SEA,play_type_pass,OAK,5,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,0.0,07:29:00,105.0,,,C,5,5,1.63846626418651,False
125,2018101407,633,(4:46) (Shotgun) R.Wilson pass short right to T.Lockett to SEA 31 for 3 yards (D.Rodgers-Cromartie).,1,1,28,SEA,play_type_pass,SEA,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,7.0,0.0,04:46:00,38.0,,,C,3,3,-0.349317317261763,False
126,2018101407,683,(3:29) (Shotgun) R.Wilson pass incomplete short middle to M.Davis (M.Hurst).,1,3,18,SEA,play_type_pass,SEA,38,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,7.0,0.0,03:29:00,48.0,,,I,0,0,-1.72988719000875,False
127,2018101407,967,"(14:17) (Shotgun) R.Wilson to OAK 25 for -6 yards. FUMBLES, and recovers at OAK 27. R.Wilson pass deep middle to D.Moore for 19 yards, TOUCHDOWN. Wilson bobbled the low shotgun snap",2,3,5,SEA,play_type_pass,OAK,19,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,7.0,0.0,14:17:00,29.0,,,C,19,19,3.10160159916623,False
128,2018101407,1433,(6:16) (Shotgun) R.Wilson pass short right to D.Baldwin ran ob at SEA 44 for 6 yards.,2,1,10,SEA,play_type_pass,SEA,38,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,14.0,0.0,06:16:00,72.0,,,C,6,6,-0.082619399280343,False
129,2018101407,1478,(5:21) R.Wilson pass incomplete deep left to D.Baldwin.,2,1,10,SEA,play_type_pass,OAK,49,I_FORM,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,14.0,0.0,05:21:00,59.0,,,I,0,0,-0.399567633435844,False
130,2018101407,1538,"(4:33) (Shotgun) R.Wilson pass short left to D.Baldwin to OAK 41 for 2 yards (L.Hall). PENALTY on SEA-D.Baldwin, Delay of Game, 5 yards, enforced between downs.",2,3,4,SEA,play_type_pass,OAK,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,14.0,0.0,04:33:00,53.0,DOG,SEA 89,C,2,2,-1.70777627188571,False
131,2018101407,1888,(:39) (Shotgun) R.Wilson pass deep left to D.Moore pushed ob at OAK 31 for 28 yards (D.Worley).,2,1,10,SEA,play_type_pass,SEA,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,0.0,00:39:00,69.0,,,C,28,28,1.35558080280471,False
132,2018101407,1943,(:34) (Shotgun) R.Wilson pass incomplete short left to M.Davis.,2,1,15,SEA,play_type_pass,OAK,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,0.0,00:34:00,46.0,,,I,0,0,-0.150759442507714,False
133,2018101407,1990,(:23) (Shotgun) R.Wilson pass short right to M.Davis to OAK 26 for 5 yards (T.Whitehead).,2,3,10,SEA,play_type_pass,OAK,31,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,14.0,0.0,00:23:00,41.0,,,C,5,5,-0.320138734519467,False
134,2018101407,2185,(13:15) (Shotgun) R.Wilson sacked at OAK 29 for -8 yards (A.Key).,3,1,20,SEA,play_type_sack,OAK,21,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,17.0,0.0,13:15:00,89.0,,,S,-8,-8,-0.709313820400949,False
135,2018101407,2259,(11:53) (Shotgun) R.Wilson pass incomplete short right to T.Lockett [A.Key].,3,3,7,SEA,play_type_pass,OAK,8,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,17.0,0.0,11:53:00,102.0,,,I,0,0,-0.913246609451309,False
136,2018101407,2505,(8:22) (Shotgun) R.Wilson pass short left to D.Baldwin pushed ob at SEA 33 for 8 yards (L.Hall).,3,2,5,SEA,play_type_pass,SEA,25,SHOTGUN,"6 OL, 1 RB, 0 TE, 3 WR",5.0,2.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,20.0,0.0,08:22:00,35.0,,,C,8,8,1.10262099150111,False
137,2018101407,2553,(7:25) (Shotgun) R.Wilson pass short right to D.Baldwin to SEA 48 for 10 yards (M.Lee).,3,2,5,SEA,play_type_pass,SEA,38,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,20.0,0.0,07:25:00,48.0,,,C,10,10,1.1713917721862,False
138,2018101407,2607,(6:14) (Shotgun) R.Wilson pass deep left to D.Baldwin to OAK 11 for 42 yards (D.Worley).,3,2,11,SEA,play_type_pass,SEA,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,20.0,0.0,06:14:00,57.0,,,C,42,42,2.99304602663802,False
139,2018101407,2631,"(5:30) (No Huddle, Shotgun) R.Wilson pass short middle intended for D.Baldwin INTERCEPTED by D.Worley (E.Harris) at OAK 1. D.Worley to OAK 17 for 16 yards (D.Daniels).",3,1,10,SEA,play_type_pass,OAK,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,20.0,0.0,05:30:00,99.0,,,IN,0,0,-5.32022025733012,False
140,2018101407,2861,(2:12) (Shotgun) R.Wilson pass deep right to D.Baldwin to OAK 35 for 23 yards (E.Harris).,3,3,6,SEA,play_type_pass,SEA,42,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,20.0,0.0,02:12:00,52.0,,,C,23,23,2.85718115173262,False
141,2018101407,2963,(:13) (Shotgun) R.Wilson pass short middle to T.Lockett to OAK 10 for no gain (S.Calhoun).,3,2,7,SEA,play_type_pass,OAK,10,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,20.0,0.0,00:13:00,100.0,,,C,0,0,-0.385701370663256,False
142,2018101407,3004,"(15:00) (Shotgun) R.Wilson pass short middle to T.Lockett for 10 yards, TOUCHDOWN [P.Hall].",4,3,7,SEA,play_type_pass,OAK,10,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,20.0,0.0,15:00:00,20.0,,,C,10,10,2.37974831381626,False
143,2018101407,3466,(6:56) (Shotgun) R.Wilson pass short left to B.Marshall to SEA 31 for 11 yards (D.Worley).,4,3,4,SEA,play_type_pass,SEA,20,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,27.0,3.0,06:56:00,90.0,,,C,11,11,2.09749114861931,False
144,2018101407,3490,(6:18) R.Wilson pass short right to R.Penny pushed ob at SEA 34 for 3 yards (L.Hall).,4,1,10,SEA,play_type_pass,SEA,31,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,27.0,3.0,06:18:00,79.0,,,C,3,3,-0.279270775318635,False
145,2018102804,146,(12:16) (Shotgun) R.Wilson pass short left to D.Moore to SEA 45 for 10 yards (T.Tabor).,1,3,7,SEA,play_type_pass,SEA,35,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,0.0,0.0,12:16:00,75.0,,,C,10,10,2.07755411832977,False
146,2018102804,170,(11:36) G.Fant reported in as eligible.  R.Wilson pass short left to M.Davis to SEA 47 for 2 yards (Q.Diggs) [D.Kennard].,1,1,10,SEA,play_type_pass,SEA,45,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",SCRAMBLE,0.0,0.0,11:36:00,65.0,,,C,2,2,-0.365707938459529,False
147,2018102804,221,(10:10) (Shotgun) R.Wilson sacked at SEA 48 for -1 yards (R.Okwara).,1,3,6,SEA,play_type_sack,SEA,49,EMPTY,"0 RB, 1 TE, 4 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",SCRAMBLE,0.0,0.0,10:10:00,61.0,,,S,-1,-1,-1.86490705984852,False
