,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
4315,2018-09-18 00:26:55.099,74.08,41.66,2.92,5.55,0.3,220.43,239.78,pass_arrived,2550284.0,Trey Burton,80.0,TE,39,home,2018091700,353,left,GO
4316,2018-09-18 00:26:55.099,72.46,13.17,3.08,6.01,0.32,61.93,330.76,pass_arrived,2550617.0,Taylor Gabriel,18.0,WR,39,home,2018091700,353,left,HITCH
4317,2018-09-18 00:26:55.099,67.5,11.99,4.24,4.47,0.43,357.64,309.45,pass_arrived,2553456.0,Akeem King,36.0,CB,39,away,2018091700,353,left,
4318,2018-09-18 00:26:55.099,74.47,10.97,3.29,4.14,0.35,41.37,222.33,pass_arrived,2553637.0,Justin Coleman,28.0,CB,39,away,2018091700,353,left,
4319,2018-09-18 00:26:55.099,63.96,19.84,0.3,5.82,0.03,69.79,343.74,pass_arrived,2557881.0,Tedric Thompson,33.0,FS,39,away,2018091700,353,left,
4320,2018-09-18 00:26:55.099,90.57,29.6,0.2,0.68,0.02,256.65,213.61,pass_arrived,2558008.0,Mitchell Trubisky,10.0,QB,39,home,2018091700,353,left,
4321,2018-09-18 00:26:55.099,81.59,45.72,6.21,2.48,0.63,319.0,342.11,pass_arrived,2558250.0,Tarik Cohen,29.0,RB,39,home,2018091700,353,left,FLAT
4322,2018-09-18 00:26:55.099,73.05,41.7,3.42,4.9,0.35,66.73,267.36,pass_arrived,2558259.0,Shaquill Griffin,26.0,CB,39,away,2018091700,353,left,
4323,2018-09-18 00:26:55.099,76.17,26.74,4.61,1.52,0.45,43.82,36.37,pass_arrived,2558925.0,Austin Calitro,58.0,LB,39,away,2018091700,353,left,
4324,2018-09-18 00:26:55.099,80.07,8.1,5.25,2.64,0.54,64.46,171.9,pass_arrived,2560810.0,Anthony Miller,17.0,WR,39,home,2018091700,353,left,OUT
4325,2018-09-18 00:26:55.099,79.0,28.39,21.11,6.76,2.12,,,pass_arrived,,Football,,,39,football,2018091700,353,left,
4340,2018-09-18 00:26:55.299,74.4,32.98,3.91,3.17,0.37,135.67,149.92,pass_outcome_caught,2508080.0,Earl Thomas,29.0,FS,41,away,2018091700,353,left,
4341,2018-09-18 00:26:55.299,79.1,46.45,5.49,2.53,0.56,142.11,353.78,pass_outcome_caught,2539243.0,Bradley McDougald,30.0,SS,41,away,2018091700,353,left,
4342,2018-09-18 00:26:55.299,77.61,28.4,1.57,2.68,0.15,49.78,33.29,pass_outcome_caught,2543509.0,Allen Robinson,12.0,WR,41,home,2018091700,353,left,HITCH
4343,2018-09-18 00:26:55.299,73.71,41.29,2.54,5.99,0.26,197.03,210.63,pass_outcome_caught,2550284.0,Trey Burton,80.0,TE,41,home,2018091700,353,left,GO
4344,2018-09-18 00:26:55.299,72.28,13.73,2.87,4.81,0.29,61.87,353.06,pass_outcome_caught,2550617.0,Taylor Gabriel,18.0,WR,41,home,2018091700,353,left,HITCH
4345,2018-09-18 00:26:55.299,66.94,12.61,4.15,4.55,0.42,5.87,325.41,pass_outcome_caught,2553456.0,Akeem King,36.0,CB,41,away,2018091700,353,left,
4346,2018-09-18 00:26:55.299,74.04,10.63,2.41,4.67,0.26,33.09,240.45,pass_outcome_caught,2553637.0,Justin Coleman,28.0,CB,41,away,2018091700,353,left,
4347,2018-09-18 00:26:55.299,64.07,20.03,1.73,5.65,0.15,55.61,36.03,pass_outcome_caught,2557881.0,Tedric Thompson,33.0,FS,41,away,2018091700,353,left,
4348,2018-09-18 00:26:55.299,90.55,29.55,0.24,0.43,0.02,261.28,187.61,pass_outcome_caught,2558008.0,Mitchell Trubisky,10.0,QB,41,home,2018091700,353,left,
4349,2018-09-18 00:26:55.299,81.22,46.85,5.71,2.56,0.58,294.06,340.93,pass_outcome_caught,2558250.0,Tarik Cohen,29.0,RB,41,home,2018091700,353,left,FLAT
4350,2018-09-18 00:26:55.299,72.46,41.51,2.87,5.67,0.3,109.13,242.38,pass_outcome_caught,2558259.0,Shaquill Griffin,26.0,CB,41,away,2018091700,353,left,
4351,2018-09-18 00:26:55.299,76.73,27.47,4.6,0.66,0.46,36.3,38.98,pass_outcome_caught,2558925.0,Austin Calitro,58.0,LB,41,away,2018091700,353,left,
4352,2018-09-18 00:26:55.299,80.22,7.13,4.62,2.93,0.48,61.72,170.03,pass_outcome_caught,2560810.0,Anthony Miller,17.0,WR,41,home,2018091700,353,left,OUT
4353,2018-09-18 00:26:55.299,77.92,28.41,2.54,0.26,0.27,,,pass_outcome_caught,,Football,,,41,football,2018091700,353,left,
4424,2018-09-18 00:26:55.900,75.79,31.08,3.37,3.52,0.35,114.96,132.76,tackle,2508080.0,Earl Thomas,29.0,FS,47,away,2018091700,353,left,
4425,2018-09-18 00:26:55.900,78.38,49.16,3.82,3.95,0.39,196.7,331.61,tackle,2539243.0,Bradley McDougald,30.0,SS,47,away,2018091700,353,left,
4426,2018-09-18 00:26:55.900,78.47,29.61,2.95,0.87,0.29,14.09,34.42,tackle,2543509.0,Allen Robinson,12.0,WR,47,home,2018091700,353,left,HITCH
4427,2018-09-18 00:26:55.900,73.88,39.52,3.62,2.52,0.36,152.06,157.02,tackle,2550284.0,Trey Burton,80.0,TE,47,home,2018091700,353,left,GO
4428,2018-09-18 00:26:55.900,72.57,15.17,2.12,1.81,0.22,76.51,25.87,tackle,2550617.0,Taylor Gabriel,18.0,WR,47,home,2018091700,353,left,HITCH
4429,2018-09-18 00:26:55.900,66.3,14.97,4.2,2.99,0.42,15.32,1.73,tackle,2553456.0,Akeem King,36.0,CB,47,away,2018091700,353,left,
4430,2018-09-18 00:26:55.900,73.22,11.07,2.37,4.34,0.22,30.44,345.23,tackle,2553637.0,Justin Coleman,28.0,CB,47,away,2018091700,353,left,
4431,2018-09-18 00:26:55.900,65.45,21.69,4.86,2.48,0.47,46.71,40.86,tackle,2557881.0,Tedric Thompson,33.0,FS,47,away,2018091700,353,left,
4432,2018-09-18 00:26:55.900,90.49,29.35,0.43,0.56,0.04,269.58,216.7,tackle,2558008.0,Mitchell Trubisky,10.0,QB,47,home,2018091700,353,left,
4433,2018-09-18 00:26:55.900,80.25,49.53,3.63,3.59,0.38,239.42,339.23,tackle,2558250.0,Tarik Cohen,29.0,RB,47,home,2018091700,353,left,FLAT
4434,2018-09-18 00:26:55.900,71.81,39.97,3.41,3.69,0.33,157.16,176.08,tackle,2558259.0,Shaquill Griffin,26.0,CB,47,away,2018091700,353,left,
4435,2018-09-18 00:26:55.900,78.13,29.41,3.15,3.12,0.33,17.75,29.39,tackle,2558925.0,Austin Calitro,58.0,LB,47,away,2018091700,353,left,
4436,2018-09-18 00:26:55.900,80.72,4.99,2.71,2.99,0.29,67.2,162.95,tackle,2560810.0,Anthony Miller,17.0,WR,47,home,2018091700,353,left,OUT
4437,2018-09-18 00:26:55.900,78.55,29.78,2.34,0.99,0.24,,,tackle,,Football,,,47,football,2018091700,353,left,
4602,2018-09-18 00:27:31.900,66.63,33.57,0.27,0.45,0.02,96.7,172.6,ball_snap,2508080.0,Earl Thomas,29.0,FS,11,away,2018091700,381,left,
4603,2018-09-18 00:27:31.900,73.71,32.16,0.53,2.06,0.04,55.89,355.41,ball_snap,2532890.0,Mychal Kendricks,56.0,OLB,11,away,2018091700,381,left,
4604,2018-09-18 00:27:31.900,74.06,23.49,0.01,0.01,0.01,70.62,71.58,ball_snap,2539243.0,Bradley McDougald,30.0,SS,11,away,2018091700,381,left,
4605,2018-09-18 00:27:31.900,76.32,35.55,0.57,0.22,0.1,62.99,89.36,ball_snap,2540140.0,Barkevious Mingo,51.0,OLB,11,away,2018091700,381,left,
4606,2018-09-18 00:27:31.900,78.55,18.66,0.0,0.0,0.0,291.49,194.73,ball_snap,2543509.0,Allen Robinson,12.0,WR,11,home,2018091700,381,left,SLANT
4607,2018-09-18 00:27:31.900,77.76,23.88,0.0,0.0,0.0,261.48,244.23,ball_snap,2550284.0,Trey Burton,80.0,TE,11,home,2018091700,381,left,CROSS
4608,2018-09-18 00:27:31.900,78.88,7.81,0.0,0.0,0.0,241.87,80.24,ball_snap,2550617.0,Taylor Gabriel,18.0,WR,11,home,2018091700,381,left,SLANT
4609,2018-09-18 00:27:31.900,75.68,8.0,0.0,0.0,0.0,87.01,172.91,ball_snap,2553456.0,Akeem King,36.0,CB,11,away,2018091700,381,left,
4610,2018-09-18 00:27:31.900,75.75,18.96,0.0,0.0,0.0,85.58,194.12,ball_snap,2553637.0,Justin Coleman,28.0,CB,11,away,2018091700,381,left,
4611,2018-09-18 00:27:31.900,81.63,32.22,0.01,0.01,0.02,261.96,312.33,ball_snap,2555418.0,Jordan Howard,24.0,RB,11,home,2018091700,381,left,FLAT
4612,2018-09-18 00:27:31.900,82.03,30.03,0.09,0.06,0.02,268.87,109.57,ball_snap,2558008.0,Mitchell Trubisky,10.0,QB,11,home,2018091700,381,left,
4613,2018-09-18 00:27:31.900,77.51,37.69,0.0,0.0,0.0,258.5,274.27,ball_snap,2558250.0,Tarik Cohen,29.0,RB,11,home,2018091700,381,left,GO
4614,2018-09-18 00:27:31.900,75.86,37.89,0.14,0.3,0.02,97.63,326.05,ball_snap,2558259.0,Shaquill Griffin,26.0,CB,11,away,2018091700,381,left,
4615,2018-09-18 00:27:31.900,72.75,28.35,0.08,0.06,0.0,102.31,349.64,ball_snap,2558925.0,Austin Calitro,58.0,LB,11,away,2018091700,381,left,
4616,2018-09-18 00:27:31.900,77.85,29.82,2.98,10.39,0.4,,,ball_snap,,Football,,,11,football,2018091700,381,left,
4857,2018-09-18 00:27:33.599,66.61,31.11,4.29,3.88,0.41,147.31,173.3,pass_forward,2508080.0,Earl Thomas,29.0,FS,28,away,2018091700,381,left,
4858,2018-09-18 00:27:33.599,72.74,38.59,5.51,0.72,0.55,74.88,349.33,pass_forward,2532890.0,Mychal Kendricks,56.0,OLB,28,away,2018091700,381,left,
4859,2018-09-18 00:27:33.599,73.52,26.81,5.09,2.53,0.5,40.24,346.49,pass_forward,2539243.0,Bradley McDougald,30.0,SS,28,away,2018091700,381,left,
4860,2018-09-18 00:27:33.599,83.08,33.66,5.7,2.78,0.58,106.92,115.06,pass_forward,2540140.0,Barkevious Mingo,51.0,OLB,28,away,2018091700,381,left,
4861,2018-09-18 00:27:33.599,73.72,18.38,4.82,4.64,0.48,331.68,292.57,pass_forward,2543509.0,Allen Robinson,12.0,WR,28,home,2018091700,381,left,SLANT
4862,2018-09-18 00:27:33.599,73.87,26.94,5.44,5.51,0.54,328.01,338.31,pass_forward,2550284.0,Trey Burton,80.0,TE,28,home,2018091700,381,left,CROSS
4863,2018-09-18 00:27:33.599,75.21,8.99,3.82,2.72,0.38,319.42,308.09,pass_forward,2550617.0,Taylor Gabriel,18.0,WR,28,home,2018091700,381,left,SLANT
4864,2018-09-18 00:27:33.599,74.51,8.98,2.97,2.17,0.28,64.0,310.05,pass_forward,2553456.0,Akeem King,36.0,CB,28,away,2018091700,381,left,
4865,2018-09-18 00:27:33.599,71.76,16.99,4.54,3.64,0.45,21.94,264.88,pass_forward,2553637.0,Justin Coleman,28.0,CB,28,away,2018091700,381,left,
4866,2018-09-18 00:27:33.599,78.1,39.28,6.79,1.64,0.68,25.38,326.27,pass_forward,2555418.0,Jordan Howard,24.0,RB,28,home,2018091700,381,left,FLAT
4867,2018-09-18 00:27:33.599,83.77,29.44,0.88,1.69,0.09,255.4,134.92,pass_forward,2558008.0,Mitchell Trubisky,10.0,QB,28,home,2018091700,381,left,
4868,2018-09-18 00:27:33.599,73.89,35.51,4.8,3.18,0.47,280.07,250.38,pass_forward,2558250.0,Tarik Cohen,29.0,RB,28,home,2018091700,381,left,GO
4869,2018-09-18 00:27:33.599,73.82,36.27,4.24,3.08,0.41,201.73,246.4,pass_forward,2558259.0,Shaquill Griffin,26.0,CB,28,away,2018091700,381,left,
4870,2018-09-18 00:27:33.599,71.74,27.99,2.41,3.39,0.22,133.35,226.1,pass_forward,2558925.0,Austin Calitro,58.0,LB,28,away,2018091700,381,left,
4871,2018-09-18 00:27:33.599,83.62,30.04,1.09,4.03,0.09,,,pass_forward,,Football,,,28,football,2018091700,381,left,
4962,2018-09-18 00:27:34.299,67.1,27.18,6.38,1.23,0.64,164.21,175.99,pass_arrived,2508080.0,Earl Thomas,29.0,FS,35,away,2018091700,381,left,
4963,2018-09-18 00:27:34.299,71.62,41.67,3.81,4.14,0.39,122.11,323.0,pass_arrived,2532890.0,Mychal Kendricks,56.0,OLB,35,away,2018091700,381,left,
4964,2018-09-18 00:27:34.299,72.66,30.54,5.27,1.92,0.53,67.95,349.76,pass_arrived,2539243.0,Bradley McDougald,30.0,SS,35,away,2018091700,381,left,
4965,2018-09-18 00:27:34.299,85.52,31.98,2.52,5.05,0.27,3.65,139.03,pass_arrived,2540140.0,Barkevious Mingo,51.0,OLB,35,away,2018091700,381,left,
4966,2018-09-18 00:27:34.299,70.3,20.75,6.73,0.75,0.67,24.42,307.08,pass_arrived,2543509.0,Allen Robinson,12.0,WR,35,home,2018091700,381,left,SLANT
4967,2018-09-18 00:27:34.299,73.29,30.77,5.31,1.79,0.54,26.59,358.07,pass_arrived,2550284.0,Trey Burton,80.0,TE,35,home,2018091700,381,left,CROSS
4968,2018-09-18 00:27:34.299,73.74,11.36,4.1,2.1,0.41,353.48,342.14,pass_arrived,2550617.0,Taylor Gabriel,18.0,WR,35,home,2018091700,381,left,SLANT
4969,2018-09-18 00:27:34.299,72.84,10.89,4.29,1.68,0.43,12.31,326.23,pass_arrived,2553456.0,Akeem King,36.0,CB,35,away,2018091700,381,left,
4970,2018-09-18 00:27:34.299,68.42,18.24,6.08,4.66,0.59,10.23,309.47,pass_arrived,2553637.0,Justin Coleman,28.0,CB,35,away,2018091700,381,left,
4971,2018-09-18 00:27:34.299,75.9,43.1,5.52,2.82,0.56,343.16,334.21,pass_arrived,2555418.0,Jordan Howard,24.0,RB,35,home,2018091700,381,left,FLAT
4972,2018-09-18 00:27:34.299,83.99,29.15,0.52,0.42,0.05,245.89,147.9,pass_arrived,2558008.0,Mitchell Trubisky,10.0,QB,35,home,2018091700,381,left,
4973,2018-09-18 00:27:34.299,69.95,35.04,6.16,1.55,0.62,304.83,270.89,pass_arrived,2558250.0,Tarik Cohen,29.0,RB,35,home,2018091700,381,left,GO
4974,2018-09-18 00:27:34.299,70.42,35.79,5.54,1.65,0.55,231.28,270.87,pass_arrived,2558259.0,Shaquill Griffin,26.0,CB,35,away,2018091700,381,left,
4975,2018-09-18 00:27:34.299,70.04,25.78,5.15,1.73,0.51,198.97,217.22,pass_arrived,2558925.0,Austin Calitro,58.0,LB,35,away,2018091700,381,left,
4976,2018-09-18 00:27:34.299,71.2,21.84,21.4,7.32,2.4,,,pass_arrived,,Football,,,35,football,2018091700,381,left,
4992,2018-09-18 00:27:34.500,67.1,25.92,6.21,3.17,0.63,165.96,183.79,pass_outcome_caught,2508080.0,Earl Thomas,29.0,FS,37,away,2018091700,381,left,
4993,2018-09-18 00:27:34.500,71.1,42.16,3.35,4.78,0.34,147.47,305.16,pass_outcome_caught,2532890.0,Mychal Kendricks,56.0,OLB,37,away,2018091700,381,left,
4994,2018-09-18 00:27:34.500,72.48,31.55,4.97,1.88,0.51,133.67,350.32,pass_outcome_caught,2539243.0,Bradley McDougald,30.0,SS,37,away,2018091700,381,left,
4995,2018-09-18 00:27:34.500,85.72,31.68,1.43,4.79,0.16,333.71,156.06,pass_outcome_caught,2540140.0,Barkevious Mingo,51.0,OLB,37,away,2018091700,381,left,
4996,2018-09-18 00:27:34.500,69.21,21.48,6.48,2.21,0.65,31.85,302.23,pass_outcome_caught,2543509.0,Allen Robinson,12.0,WR,37,home,2018091700,381,left,SLANT
4997,2018-09-18 00:27:34.500,73.26,31.77,4.79,2.3,0.49,53.97,358.43,pass_outcome_caught,2550284.0,Trey Burton,80.0,TE,37,home,2018091700,381,left,CROSS
4998,2018-09-18 00:27:34.500,73.52,12.14,4.01,1.38,0.4,355.35,345.69,pass_outcome_caught,2550617.0,Taylor Gabriel,18.0,WR,37,home,2018091700,381,left,SLANT
4999,2018-09-18 00:27:34.500,72.35,11.65,4.63,1.02,0.46,358.98,327.88,pass_outcome_caught,2553456.0,Akeem King,36.0,CB,37,away,2018091700,381,left,
5000,2018-09-18 00:27:34.500,67.52,19.11,6.45,3.86,0.64,12.05,317.68,pass_outcome_caught,2553637.0,Justin Coleman,28.0,CB,37,away,2018091700,381,left,
5001,2018-09-18 00:27:34.500,75.44,44.03,4.88,3.03,0.5,313.78,333.81,pass_outcome_caught,2555418.0,Jordan Howard,24.0,RB,37,home,2018091700,381,left,FLAT
5002,2018-09-18 00:27:34.500,84.06,29.04,0.73,0.83,0.07,246.59,146.57,pass_outcome_caught,2558008.0,Mitchell Trubisky,10.0,QB,37,home,2018091700,381,left,
5003,2018-09-18 00:27:34.500,68.78,35.11,5.54,2.99,0.57,322.76,275.7,pass_outcome_caught,2558250.0,Tarik Cohen,29.0,RB,37,home,2018091700,381,left,GO
5004,2018-09-18 00:27:34.500,69.3,35.82,5.54,0.83,0.56,231.51,272.59,pass_outcome_caught,2558259.0,Shaquill Griffin,26.0,CB,37,away,2018091700,381,left,
5005,2018-09-18 00:27:34.500,69.34,24.97,5.47,1.94,0.54,208.4,222.4,pass_outcome_caught,2558925.0,Austin Calitro,58.0,LB,37,away,2018091700,381,left,
5006,2018-09-18 00:27:34.500,69.46,21.86,5.42,0.4,0.55,,,pass_outcome_caught,,Football,,,37,football,2018091700,381,left,
5142,2018-09-18 00:27:35.500,64.68,22.38,3.55,3.53,0.36,306.37,254.76,tackle,2508080.0,Earl Thomas,29.0,FS,47,away,2018091700,381,left,
5143,2018-09-18 00:27:35.500,68.38,41.32,3.5,2.63,0.35,201.18,214.87,tackle,2532890.0,Mychal Kendricks,56.0,OLB,47,away,2018091700,381,left,
5144,2018-09-18 00:27:35.500,71.39,35.5,3.03,3.87,0.32,217.29,324.5,tackle,2539243.0,Bradley McDougald,30.0,SS,47,away,2018091700,381,left,
5145,2018-09-18 00:27:35.500,83.43,32.36,4.81,3.01,0.47,283.53,283.43,tackle,2540140.0,Barkevious Mingo,51.0,OLB,47,away,2018091700,381,left,
5146,2018-09-18 00:27:35.500,64.2,22.54,3.57,4.03,0.38,59.84,270.57,tackle,2543509.0,Allen Robinson,12.0,WR,47,home,2018091700,381,left,SLANT
5147,2018-09-18 00:27:35.500,72.97,35.02,1.76,2.98,0.19,210.51,338.36,tackle,2550284.0,Trey Burton,80.0,TE,47,home,2018091700,381,left,CROSS
5148,2018-09-18 00:27:35.500,72.51,15.26,2.5,1.91,0.26,329.39,328.3,tackle,2550617.0,Taylor Gabriel,18.0,WR,47,home,2018091700,381,left,SLANT
5149,2018-09-18 00:27:35.500,69.15,15.51,5.09,1.44,0.51,314.91,311.58,tackle,2553456.0,Akeem King,36.0,CB,47,away,2018091700,381,left,
5150,2018-09-18 00:27:35.500,64.06,23.16,3.48,5.49,0.36,83.11,296.15,tackle,2553637.0,Justin Coleman,28.0,CB,47,away,2018091700,381,left,
5151,2018-09-18 00:27:35.500,73.49,46.3,1.87,2.96,0.19,221.61,276.65,tackle,2555418.0,Jordan Howard,24.0,RB,47,home,2018091700,381,left,FLAT
5152,2018-09-18 00:27:35.500,84.29,27.58,2.37,1.66,0.23,219.26,186.03,tackle,2558008.0,Mitchell Trubisky,10.0,QB,47,home,2018091700,381,left,
5153,2018-09-18 00:27:35.500,65.95,36.52,2.06,2.74,0.21,28.6,341.25,tackle,2558250.0,Tarik Cohen,29.0,RB,47,home,2018091700,381,left,GO
5154,2018-09-18 00:27:35.500,65.64,36.76,2.2,3.53,0.23,161.17,317.76,tackle,2558259.0,Shaquill Griffin,26.0,CB,47,away,2018091700,381,left,
5155,2018-09-18 00:27:35.500,64.92,21.97,4.67,2.57,0.48,247.68,247.47,tackle,2558925.0,Austin Calitro,58.0,LB,47,away,2018091700,381,left,
5156,2018-09-18 00:27:35.500,64.31,22.27,4.43,2.25,0.36,,,tackle,,Football,,,47,football,2018091700,381,left,
5312,2018-09-18 00:28:47.900,49.35,19.43,0.92,0.07,0.09,65.95,341.36,ball_snap,2508080.0,Earl Thomas,29.0,FS,11,away,2018091700,426,left,
5313,2018-09-18 00:28:47.900,58.58,31.6,0.03,0.03,0.02,98.11,77.52,ball_snap,2539243.0,Bradley McDougald,30.0,SS,11,away,2018091700,426,left,
5314,2018-09-18 00:28:47.900,62.35,9.62,0.0,0.01,0.01,291.88,24.68,ball_snap,2543509.0,Allen Robinson,12.0,WR,11,home,2018091700,426,left,GO
5315,2018-09-18 00:28:47.900,63.11,29.38,0.29,0.08,0.06,176.57,284.96,ball_snap,2550284.0,Trey Burton,80.0,TE,11,home,2018091700,426,left,CROSS
5316,2018-09-18 00:28:47.900,62.8,43.23,0.01,0.01,0.01,232.77,293.41,ball_snap,2550617.0,Taylor Gabriel,18.0,WR,11,home,2018091700,426,left,GO
5317,2018-09-18 00:28:47.900,59.17,8.91,0.01,0.01,0.02,83.72,15.74,ball_snap,2553456.0,Akeem King,36.0,CB,11,away,2018091700,426,left,
5318,2018-09-18 00:28:47.900,56.81,17.63,3.51,2.74,0.34,39.72,348.8,ball_snap,2553637.0,Justin Coleman,28.0,CB,11,away,2018091700,426,left,
5319,2018-09-18 00:28:47.900,49.96,28.76,0.17,2.33,0.03,84.82,17.82,ball_snap,2557881.0,Tedric Thompson,33.0,FS,11,away,2018091700,426,left,
5320,2018-09-18 00:28:47.900,66.52,24.25,0.0,0.0,0.01,263.63,237.43,ball_snap,2558008.0,Mitchell Trubisky,10.0,QB,11,home,2018091700,426,left,
5321,2018-09-18 00:28:47.900,66.93,27.18,0.0,0.01,0.02,271.48,358.3,ball_snap,2558250.0,Tarik Cohen,29.0,RB,11,home,2018091700,426,left,WHEEL
5322,2018-09-18 00:28:47.900,60.3,43.86,0.0,0.0,0.01,68.75,105.78,ball_snap,2558259.0,Shaquill Griffin,26.0,CB,11,away,2018091700,426,left,
5323,2018-09-18 00:28:47.900,56.68,23.64,0.08,0.06,0.03,97.36,37.02,ball_snap,2558925.0,Austin Calitro,58.0,LB,11,away,2018091700,426,left,
5324,2018-09-18 00:28:47.900,63.79,17.91,6.41,5.49,0.61,325.19,10.21,ball_snap,2560810.0,Anthony Miller,17.0,WR,11,home,2018091700,426,left,CROSS
5325,2018-09-18 00:28:47.900,61.52,24.03,0.0,0.0,0.0,,,ball_snap,,Football,,,11,football,2018091700,426,left,
5326,2018-09-18 00:28:48.000,49.31,19.51,0.93,0.33,0.09,64.47,336.48,man_in_motion,2508080.0,Earl Thomas,29.0,FS,12,away,2018091700,426,left,
5327,2018-09-18 00:28:48.000,58.59,31.62,0.07,0.65,0.03,91.49,48.39,man_in_motion,2539243.0,Bradley McDougald,30.0,SS,12,away,2018091700,426,left,
5328,2018-09-18 00:28:48.000,62.34,9.61,0.02,0.4,0.01,291.2,239.39,man_in_motion,2543509.0,Allen Robinson,12.0,WR,12,home,2018091700,426,left,GO
5329,2018-09-18 00:28:48.000,63.04,29.42,0.35,0.05,0.08,193.85,289.31,man_in_motion,2550284.0,Trey Burton,80.0,TE,12,home,2018091700,426,left,CROSS
5330,2018-09-18 00:28:48.000,62.79,43.24,0.01,0.07,0.02,234.98,291.82,man_in_motion,2550617.0,Taylor Gabriel,18.0,WR,12,home,2018091700,426,left,GO
5331,2018-09-18 00:28:48.000,59.18,8.93,0.07,1.05,0.02,84.52,23.62,man_in_motion,2553456.0,Akeem King,36.0,CB,12,away,2018091700,426,left,
5332,2018-09-18 00:28:48.000,56.74,17.99,3.78,2.3,0.37,39.72,349.0,man_in_motion,2553637.0,Justin Coleman,28.0,CB,12,away,2018091700,426,left,
5333,2018-09-18 00:28:48.000,49.98,28.81,0.64,4.74,0.05,83.84,18.25,man_in_motion,2557881.0,Tedric Thompson,33.0,FS,12,away,2018091700,426,left,
5334,2018-09-18 00:28:48.000,66.52,24.26,0.02,0.42,0.01,265.25,32.74,man_in_motion,2558008.0,Mitchell Trubisky,10.0,QB,12,home,2018091700,426,left,
5335,2018-09-18 00:28:48.000,66.92,27.19,0.04,0.76,0.02,282.29,336.31,man_in_motion,2558250.0,Tarik Cohen,29.0,RB,12,home,2018091700,426,left,WHEEL
5336,2018-09-18 00:28:48.000,60.28,43.86,0.0,0.12,0.02,69.87,261.92,man_in_motion,2558259.0,Shaquill Griffin,26.0,CB,12,away,2018091700,426,left,
5337,2018-09-18 00:28:48.000,56.69,23.66,0.09,0.12,0.02,96.61,32.54,man_in_motion,2558925.0,Austin Calitro,58.0,LB,12,away,2018091700,426,left,
5338,2018-09-18 00:28:48.000,63.91,18.57,6.87,3.95,0.66,329.7,10.25,man_in_motion,2560810.0,Anthony Miller,17.0,WR,12,home,2018091700,426,left,CROSS
5339,2018-09-18 00:28:48.000,61.52,24.03,0.0,0.0,0.0,,,man_in_motion,,Football,,,12,football,2018091700,426,left,
5746,2018-09-18 00:28:51.000,40.63,20.61,4.93,2.86,0.49,6.92,285.43,pass_forward,2508080.0,Earl Thomas,29.0,FS,42,away,2018091700,426,left,
5747,2018-09-18 00:28:51.000,55.43,43.21,4.73,4.18,0.48,137.99,349.1,pass_forward,2539243.0,Bradley McDougald,30.0,SS,42,away,2018091700,426,left,
5748,2018-09-18 00:28:51.000,49.24,4.25,8.38,1.79,0.84,292.05,262.78,pass_forward,2543509.0,Allen Robinson,12.0,WR,42,home,2018091700,426,left,GO
5749,2018-09-18 00:28:51.000,48.59,23.44,6.96,3.24,0.71,166.83,220.13,pass_forward,2550284.0,Trey Burton,80.0,TE,42,home,2018091700,426,left,CROSS
5750,2018-09-18 00:28:51.000,46.73,46.47,7.9,2.57,0.8,224.52,260.06,pass_forward,2550617.0,Taylor Gabriel,18.0,WR,42,home,2018091700,426,left,GO
5751,2018-09-18 00:28:51.000,49.69,4.88,8.14,1.89,0.81,254.93,258.46,pass_forward,2553456.0,Akeem King,36.0,CB,42,away,2018091700,426,left,
5752,2018-09-18 00:28:51.000,52.05,14.06,6.44,1.84,0.65,189.16,234.56,pass_forward,2553637.0,Justin Coleman,28.0,CB,42,away,2018091700,426,left,
5753,2018-09-18 00:28:51.000,44.34,33.81,5.42,0.81,0.54,197.15,282.36,pass_forward,2557881.0,Tedric Thompson,33.0,FS,42,away,2018091700,426,left,
5754,2018-09-18 00:28:51.000,70.82,29.35,5.18,0.43,0.52,356.9,11.89,pass_forward,2558008.0,Mitchell Trubisky,10.0,QB,42,home,2018091700,426,left,
5755,2018-09-18 00:28:51.000,48.43,33.58,9.21,1.84,0.93,245.83,265.41,pass_forward,2558250.0,Tarik Cohen,29.0,RB,42,home,2018091700,426,left,WHEEL
5756,2018-09-18 00:28:51.000,46.12,47.57,7.74,1.46,0.77,223.37,263.18,pass_forward,2558259.0,Shaquill Griffin,26.0,CB,42,away,2018091700,426,left,
5757,2018-09-18 00:28:51.000,52.49,26.06,3.94,3.8,0.39,44.6,314.05,pass_forward,2558925.0,Austin Calitro,58.0,LB,42,away,2018091700,426,left,
5758,2018-09-18 00:28:51.000,67.59,40.5,6.35,1.86,0.64,239.18,354.58,pass_forward,2560810.0,Anthony Miller,17.0,WR,42,home,2018091700,426,left,CROSS
5759,2018-09-18 00:28:51.000,71.51,29.52,5.71,0.78,0.57,,,pass_forward,,Football,,,42,football,2018091700,426,left,
5858,2018-09-18 00:28:51.799,37.28,23.19,5.53,4.07,0.55,347.88,327.89,pass_arrived,2508080.0,Earl Thomas,29.0,FS,50,away,2018091700,426,left,
5859,2018-09-18 00:28:51.799,56.94,46.67,5.49,4.0,0.54,94.13,48.98,pass_arrived,2539243.0,Bradley McDougald,30.0,SS,50,away,2018091700,426,left,
